음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1993-07111,1993-05-19,61.42,작은천국
3180000-101-1993-07387,1993-01-21,116.17,영호프
3180000-101-1993-07663,1993-10-26,34.28,야호프
3180000-101-1993-07701,1993-09-24,21.0,연하식당
3180000-101-1993-07706,1993-08-31,204.03,더덕향기/김명자굴국밥
3180000-101-1993-07961,1993-03-31,95.12,로바다 화온 여의도본점
3180000-101-1993-08034,1993-04-12,115.29,만다린
3180000-101-1993-08128,1993-09-15,30.0,보련각
3180000-101-1993-09616,1993-04-02,30.6,구포식당
3180000-101-1993-09783,1993-05-21,190.38,영등포구민회관구내식
3180000-101-1993-10013,1993-02-10,40.18,본터식당
3180000-101-1993-10062,1993-06-08,30.69,로비스
3180000-101-1993-10230,1993-06-10,45.99,명각이네
3180000-101-1993-10313,1993-02-13,36.25,엉터리네
3180000-101-1993-10322,1993-06-16,45.0,여의도왕돈까스
3180000-101-1993-10501,1993-03-11,126.89,순흥골(영등포점)
3180000-101-1993-10540,1993-06-30,38.19,양평쭈꾸미
3180000-101-1993-10546,1993-05-20,61.42,별난추어탕
3180000-101-1993-10775,1993-05-29,35.78,치아바타집
3180000-101-1993-10865,1993-05-18,23.8,오복식당
3180000-101-1993-10971,1993-04-16,60.88,송백식당
3180000-101-1993-11187,1993-06-16,11.48,우정집
3180000-101-1993-11213,1993-04-09,27.3,원조감자탕
3180000-101-1993-11399,1993-12-14,107.77,칼리프하우스(Calif house) 문래
3180000-101-1993-11480,1993-11-26,116.0,산하신승부풍미면관
3180000-101-1993-11501,1993-05-07,81.15,녹향샤브샤브
3180000-101-1993-11553,1993-11-11,66.2,여의도불맛쭈꾸미
3180000-101-1993-11564,1993-06-18,169.69,김명자굴국밥
3180000-101-1993-11614,1993-11-01,63.8,거창 왕돈가스 전문점
3180000-101-1993-11625,1993-10-20,84.35,황금터 신길점
3180000-101-1993-11726,1993-09-11,187.6,부일갈비
3180000-101-1993-11743,1993-09-20,56.0,시골 고깃집
3180000-101-1993-11749,1993-09-09,39.22,라밥(LABAB)
3180000-101-1993-11823,1993-08-19,237.7,이도식당
3180000-101-1993-11836,1993-05-10,39.45,신토불이
3180000-101-1993-11844,1993-05-31,26.98,광천식당
3180000-101-1994-04233,1994-11-21,21.96,페리카나치킨
3180000-101-1994-04234,1994-11-01,79.05,서울수산
3180000-101-1994-04267,1994-10-27,34.43,컬투치킨(여의도역점)
3180000-101-1994-04384,1994-08-17,66.0,텍사스
3180000-101-1994-04506,1994-07-26,42.26,아줌마보쌈
3180000-101-1994-04521,1994-07-27,64.5,25시감자탕
3180000-101-1994-04524,1994-07-20,44.96,마포주먹구이
3180000-101-1994-05041,1994-06-16,29.78,장독대 김치찌개
3180000-101-1994-05365,1994-04-16,77.87,광동성
3180000-101-1994-05392,1994-04-15,31.61,프렌즈식당
3180000-101-1994-05404,1994-04-09,53.14,전주식당
3180000-101-1994-05416,1994-04-04,97.54,데킬라 아지트
3180000-101-1994-05421,1994-04-06,69.7,행운
3180000-101-1994-05422,1994-04-06,49.5,안기수타면
3180000-101-1994-05449,1994-03-24,117.72,동해골뱅이전문점
3180000-101-1994-05461,1994-03-26,22.86,진미락분식
3180000-101-1994-05490,1994-03-15,26.26,호프데이
3180000-101-1994-05527,1994-02-28,79.18,한양식당
3180000-101-1994-05529,1994-03-02,193.7,김대장
3180000-101-1994-05536,1994-02-15,74.1,마굿간생고기
3180000-101-1994-05553,1994-02-04,29.7,영등포아구찜
3180000-101-1994-05584,1994-02-02,32.85,현고대닭발
3180000-101-1994-05641,1994-01-12,31.98,두리랑
3180000-101-1994-05653,1994-01-15,25.9,진성식당
